,n steps,ACC,ROC AUC,PR AUC,eps
65,65,0.7334090909090909,0.730935933762142,0.6656861216058576,0.046415888336127774
66,66,0.7334848484848485,0.7310093552012024,0.6657770287157421,0.046415888336127774
67,67,0.733560606060606,0.7310827766402626,0.6658679690337032,0.046415888336127774
68,68,0.7334848484848485,0.7310045293789166,0.6657960703069848,0.046415888336127774
69,69,0.733560606060606,0.7310779508179768,0.6658870334944237,0.046415888336127774
70,70,0.733560606060606,0.7310779508179768,0.6658870334944237,0.046415888336127774
71,71,0.7334848484848485,0.7309997035566309,0.6658151276374652,0.046415888336127774
72,72,0.7334848484848485,0.7309997035566309,0.6658151276374652,0.046415888336127774
73,73,0.7334090909090909,0.7309214562952852,0.6657432250088342,0.046415888336127774
74,74,0.733560606060606,0.7310682991734055,0.665925209709658,0.046415888336127774
75,75,0.7334090909090909,0.7309118046507139,0.6657813726862527,0.046415888336127774
76,76,0.7334090909090909,0.7309118046507139,0.6657813726862527,0.046415888336127774
77,77,0.7334090909090909,0.7309118046507139,0.6657813726862527,0.046415888336127774
78,78,0.7333333333333333,0.7308335573893681,0.6657094590145255,0.046415888336127774
79,79,0.7333333333333333,0.7308335573893681,0.6657094590145255,0.046415888336127774
80,80,0.7332575757575758,0.7307553101280222,0.6656375485718102,0.046415888336127774
81,81,0.7332575757575758,0.7307553101280222,0.6656375485718102,0.046415888336127774
82,82,0.7331818181818182,0.7306770628666763,0.6655656413598797,0.046415888336127774
83,83,0.7331818181818182,0.7306722370443907,0.6655847174484908,0.046415888336127774
84,84,0.7331818181818182,0.7306722370443907,0.6655847174484908,0.046415888336127774
85,85,0.7331818181818182,0.7306722370443907,0.6655847174484908,0.046415888336127774
86,86,0.7331818181818182,0.7306722370443907,0.6655847174484908,0.046415888336127774
87,87,0.7331818181818182,0.7306722370443907,0.6655847174484908,0.046415888336127774
88,88,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
89,89,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
90,90,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
91,91,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
92,92,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
93,93,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
94,94,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
95,95,0.7331060606060606,0.7305939897830448,0.6655128063247223,0.046415888336127774
96,96,0.733030303030303,0.730515742521699,0.6654408984338562,0.046415888336127774
97,97,0.7331060606060606,0.7305891639607592,0.6655318910656975,0.046415888336127774
98,98,0.733030303030303,0.7305109166994134,0.6654599760266593,0.046415888336127774
99,99,0.7329545454545454,0.7304326694380675,0.6653880642208658,0.046415888336127774
0,0,0.7055303030303031,0.7013302034428796,0.6424282579932761,0.0774263682681127
1,1,0.6965151515151515,0.6916954492495847,0.6351501617194002,0.0774263682681127
2,2,0.6907575757575758,0.685623186007873,0.6301800295989475,0.0774263682681127
3,3,0.6871969696969698,0.6818490482789049,0.6271817829040434,0.0774263682681127
4,4,0.6853787878787879,0.6798504684494633,0.6259351606080478,0.0774263682681127
5,5,0.6818939393939394,0.6761787070932693,0.6229120594429234,0.0774263682681127
6,6,0.6785606060606061,0.6726586144374815,0.6200526895527655,0.0774263682681127
7,7,0.6741666666666667,0.6680478859451373,0.6161681796918297,0.0774263682681127
8,8,0.6715909090909091,0.6653440466588074,0.613896231714179,0.0774263682681127
9,9,0.6693939393939394,0.6630314436792069,0.611983882438589,0.0774263682681127
10,10,0.6671969696969697,0.6606850599436068,0.6102028097118923,0.0774263682681127
11,11,0.6640909090909091,0.6574431414724272,0.6073931936939219,0.0774263682681127
12,12,0.6615909090909091,0.6547982461583007,0.605269461315057,0.0774263682681127
13,13,0.6601515151515152,0.6532246833915879,0.6042417391272592,0.0774263682681127
14,14,0.6582575757575757,0.6511961145236569,0.6027288150129984,0.0774263682681127
15,15,0.655530303030303,0.6483164774254927,0.6003893601382626,0.0774263682681127
16,16,0.6532575757575757,0.6459208013622607,0.5984245729576081,0.0774263682681127
17,17,0.6503787878787879,0.6429039730305475,0.5958689091646285,0.0774263682681127
18,18,0.6480303030303031,0.6404252238836838,0.5938520763738312,0.0774263682681127
19,19,0.6470454545454546,0.63935009961876,0.5931417525423934,0.0774263682681127
20,20,0.6443939393939394,0.6365776647156556,0.5907655901740408,0.0774263682681127
21,21,0.6425757575757576,0.6346804271542127,0.5891231343900849,0.0774263682681127
22,22,0.640530303030303,0.6325532736310177,0.5872503965136266,0.0774263682681127
23,23,0.6390151515151515,0.6309497218258154,0.5859666593153511,0.0774263682681127
24,24,0.6380303030303031,0.6298987266723197,0.5851641210068825,0.0774263682681127
25,25,0.6361363636363636,0.6279184160272453,0.5834715112803086,0.0774263682681127
26,26,0.6354545454545455,0.6271611066299904,0.5830243045163734,0.0774263682681127
27,27,0.6343939393939394,0.6260511675042916,0.5820798546656122,0.0774263682681127
28,28,0.6336363636363637,0.6252349141348336,0.5814909673918791,0.0774263682681127
29,29,0.6332575757575758,0.624805071249819,0.5812764550292397,0.0774263682681127
30,30,0.6326515151515152,0.6241453124030527,0.5808307204181455,0.0774263682681127
31,31,0.6325,0.6239550371243615,0.5808137754264515,0.0774263682681127
32,32,0.6325,0.623906778901505,0.5809957677610409,0.0774263682681127
33,33,0.6321212121212121,0.6234865876610618,0.580748137448488,0.0774263682681127
34,34,0.6318181818181818,0.6231446436819645,0.5805725553457709,0.0774263682681127
35,35,0.6309848484848485,0.6222694463403032,0.5798399029455535,0.0774263682681127
36,36,0.6303030303030303,0.6215507435213335,0.5792506224335858,0.0774263682681127
37,37,0.6302272727272727,0.6214435413262739,0.5792902180026733,0.0774263682681127
38,38,0.6296212121212121,0.6208079115909357,0.5787538900492095,0.0774263682681127
39,39,0.6287878787878788,0.6199471917161313,0.5779657992678098,0.0774263682681127
40,40,0.6287878787878788,0.6199230626047031,0.5780582889588735,0.0774263682681127
41,41,0.6284090909090909,0.6195221746534024,0.5777370433859983,0.0774263682681127
42,42,0.6281818181818182,0.6192584779356511,0.5776337067062458,0.0774263682681127
43,43,0.6278787878787879,0.6189358372456963,0.5773841569834429,0.0774263682681127
44,44,0.6273484848484848,0.6183688031271328,0.5769568060009291,0.0774263682681127
45,45,0.6267424242424242,0.6177379992140803,0.5764016449739938,0.0774263682681127
46,46,0.6265909090909091,0.6175670272245316,0.5763142212553894,0.0774263682681127
47,47,0.6265151515151515,0.6174743024963288,0.5762987012987013,0.0774263682681127
48,48,0.6262878787878788,0.6172250832454345,0.576139766516758,0.0774263682681127
49,49,0.6259090909090909,0.6168290211164196,0.575799630594434,0.0774263682681127
50,50,0.6253787878787879,0.6162812902869986,0.5752973212781269,0.0774263682681127
51,51,0.6252272727272727,0.6161103182974499,0.5752100052298426,0.0774263682681127
52,52,0.6249242424242424,0.6157876776074952,0.5749604654365891,0.0774263682681127
53,53,0.6246212121212121,0.6154698627398261,0.5746921717107167,0.0774263682681127
54,54,0.6245454545454545,0.6153771380116233,0.5746767338182861,0.0774263682681127
55,55,0.6246969696969698,0.6155143292451725,0.5748959642448255,0.0774263682681127
56,56,0.624469696969697,0.6152699358165635,0.5747183280652652,0.0774263682681127
57,57,0.6239393939393939,0.6147222049871426,0.5742153933703229,0.0774263682681127
58,58,0.6237121212121212,0.614487463203105,0.5739999477916522,0.0774263682681127
59,59,0.6234090909090909,0.614169648335436,0.5737315850515996,0.0774263682681127
60,60,0.6232575757575758,0.6140131538127444,0.5735880113215176,0.0774263682681127
61,61,0.6228787878787879,0.6136170916837294,0.5732479293743001,0.0774263682681127
62,62,0.6227272727272727,0.6134557713387521,0.5731231587603969,0.0774263682681127
63,63,0.6225757575757576,0.6132944509937747,0.5729983883517781,0.0774263682681127
64,64,0.6225,0.6132065520878576,0.5729641770127286,0.0774263682681127
65,65,0.6223484848484848,0.6130452317428802,0.5728394108023219,0.0774263682681127
66,66,0.6222727272727273,0.6129525070146774,0.5728241522436514,0.0774263682681127
67,67,0.6222727272727273,0.6129476811923918,0.5728430576837411,0.0774263682681127
68,68,0.6221212121212121,0.6127911866697001,0.5726993931288603,0.0774263682681127
69,69,0.6222727272727273,0.6129380295478205,0.5728809643629909,0.0774263682681127
70,70,0.6221212121212121,0.6127718833805574,0.5727752181288056,0.0774263682681127
71,71,0.6220454545454546,0.6126936361192117,0.5727033374959822,0.0774263682681127
72,72,0.621969696969697,0.6126009113910088,0.5726885821434018,0.0774263682681127
73,73,0.6216666666666667,0.6122830965233397,0.5724200225275096,0.0774263682681127
74,74,0.6215909090909091,0.6122048492619939,0.5723481231598893,0.0774263682681127
75,75,0.6213636363636363,0.6119701074779563,0.5721324649858504,0.0774263682681127
76,76,0.6211363636363636,0.6117353656939187,0.5719168668630744,0.0774263682681127
77,77,0.6213636363636363,0.6119556300110993,0.5721896200914272,0.0774263682681127
78,78,0.6215151515151515,0.6120976470669343,0.5723910105924415,0.0774263682681127
79,79,0.6213636363636363,0.6119363267219567,0.5722662834914809,0.0774263682681127
80,80,0.6212121212121212,0.6117701805546938,0.5721608079987721,0.0774263682681127
81,81,0.6210606060606061,0.6116136860320021,0.5720168303177864,0.0774263682681127
82,82,0.6210606060606061,0.6116136860320021,0.5720168303177864,0.0774263682681127
83,83,0.6207575757575757,0.6113006969866187,0.5717289547864441,0.0774263682681127
84,84,0.6206818181818182,0.6112224497252728,0.5716570025792725,0.0774263682681127
85,85,0.6208333333333333,0.6113692926033932,0.5718393670942769,0.0774263682681127
86,86,0.6206818181818182,0.6112079722584158,0.5717146432510117,0.0774263682681127
87,87,0.6208333333333333,0.6113548151365363,0.5718972957946229,0.0774263682681127
88,88,0.6209090909090909,0.6114185849310253,0.5720276090795537,0.0774263682681127
89,89,0.6209090909090909,0.6114137591087396,0.5720471006388115,0.0774263682681127
90,90,0.6208333333333333,0.6113355118473938,0.5719750012481776,0.0774263682681127
91,91,0.6206818181818182,0.6111741915024164,0.5718503027565643,0.0774263682681127
92,92,0.6206060606060606,0.6110911184187848,0.5717977074911776,0.0774263682681127
93,93,0.6206060606060606,0.6110911184187848,0.5717977074911776,0.0774263682681127
94,94,0.620530303030303,0.611012871157439,0.5717256046993686,0.0774263682681127
95,95,0.6203787878787879,0.6108563766347473,0.57158141901776,0.0774263682681127
96,96,0.6201515151515151,0.6106168090284241,0.571384633451364,0.0774263682681127
97,97,0.6201515151515151,0.6106119832061384,0.5714041103322555,0.0774263682681127
98,98,0.6200757575757576,0.6105337359447925,0.571332017425195,0.0774263682681127
99,99,0.6201515151515151,0.6106023315615673,0.5714431657911052,0.0774263682681127
0,0,0.589469696969697,0.5779325487925103,0.5462173637906135,0.1291549665014884
1,1,0.576590909090909,0.5641479321351506,0.5359725795300405,0.1291549665014884
2,2,0.5697727272727273,0.5568885166111698,0.5303917589760143,0.1291549665014884
3,3,0.563030303030303,0.5498424713725328,0.5242403120542898,0.1291549665014884
4,4,0.5590151515151515,0.5455698951417757,0.5209379671484905,0.1291549665014884
5,5,0.5565151515151515,0.5428960448939352,0.5189487573553342,0.1291549665014884
6,6,0.5537121212121212,0.539942986356711,0.5165036774007764,0.1291549665014884
7,7,0.5518181818181818,0.5379095916664943,0.5150375663755945,0.1291549665014884
8,8,0.5487878787878788,0.5347459204566607,0.5122531841768313,0.1291549665014884
9,9,0.5467424242424243,0.5325946378220374,0.5104521892069773,0.1291549665014884
10,10,0.5457575757575758,0.5315195135571136,0.5097740453415681,0.1291549665014884
11,11,0.5451515151515152,0.5308307997766334,0.5095009375136267,0.1291549665014884
12,12,0.5445454545454546,0.53015656346301,0.5091650402562476,0.1291549665014884
13,13,0.543409090909091,0.5289394221422514,0.5082853453275988,0.1291549665014884
14,14,0.5423484848484849,0.527824657194267,0.5073444688801304,0.1291549665014884
15,15,0.5412878787878788,0.5267147180685681,0.5063762079330907,0.1291549665014884
16,16,0.5407575757575758,0.5261380323054332,0.5060166551006245,0.1291549665014884
17,17,0.5400757575757575,0.5254145036641779,0.5054521708178262,0.1291549665014884
18,18,0.5396212121212122,0.524930542629246,0.5050856767992918,0.1291549665014884
19,19,0.5390909090909091,0.5243635085106824,0.5046732287665386,0.1291549665014884
20,20,0.5388636363636363,0.5241142892597878,0.5045349951474918,0.1291549665014884
21,21,0.5382575757575757,0.5234690078798785,0.5040489440137328,0.1291549665014884
22,22,0.5378030303030303,0.5229850468449464,0.5036850365480385,0.1291549665014884
23,23,0.5375757575757576,0.5227310017717661,0.5035818342528045,0.1291549665014884
24,24,0.5372727272727272,0.5224083610818114,0.5033405272496423,0.1291549665014884
25,25,0.5371212121212121,0.5222373890922629,0.5032852358908697,0.1291549665014884
26,26,0.5367424242424242,0.5218413269632478,0.5029354253996975,0.1291549665014884
27,27,0.5363636363636364,0.5214404390119474,0.5026186157348129,0.1291549665014884
28,28,0.536060606060606,0.5211033208551357,0.5024810168384568,0.1291549665014884
29,29,0.5357575757575758,0.520780680165181,0.5022427682443331,0.1291549665014884
30,30,0.5352272727272728,0.5202281235134744,0.501738563928533,0.1291549665014884
31,31,0.5351515151515152,0.5201450504298428,0.5016965623292107,0.1291549665014884
32,32,0.5350757575757575,0.5200571515239257,0.5016905418351909,0.1291549665014884
33,33,0.5346212121212122,0.519582842133565,0.5012630897411251,0.1291549665014884
34,34,0.5346969696969697,0.5196514377503395,0.5014130134341401,0.1291549665014884
35,35,0.5345454545454545,0.5194852915830767,0.5013323540018594,0.1291549665014884
36,36,0.5345454545454545,0.5194804657607909,0.501370113290054,0.1291549665014884
37,37,0.5346969696969697,0.5196273086389113,0.5016027717104767,0.1291549665014884
38,38,0.5343939393939394,0.5193094937712421,0.5013304398458738,0.1291549665014884
39,39,0.5340151515151516,0.5189182574645129,0.5009411746645789,0.1291549665014884
40,40,0.5338636363636363,0.5187569371195356,0.5008244580145989,0.1291549665014884
41,41,0.5333333333333333,0.5182092062901147,0.500279820080511,0.1291549665014884
42,42,0.5330303030303031,0.5178962172447312,0.49996900919122145,0.1291549665014884
43,43,0.5328787878787878,0.5177397227220395,0.4998137204475232,0.1291549665014884
44,44,0.5329545454545455,0.5178034925165285,0.5000075582637403,0.1291549665014884
45,45,0.5328030303030303,0.5176469979938367,0.4998517033647488,0.1291549665014884
46,46,0.5328787878787878,0.5177204194328969,0.4999693375564391,0.1291549665014884
47,47,0.5329545454545455,0.5177938408719572,0.5000877482114409,0.1291549665014884
48,48,0.5330303030303031,0.5178672623110173,0.5002069430429658,0.1291549665014884
49,49,0.5329545454545455,0.5177793634051002,0.5002123346137431,0.1291549665014884
50,50,0.5328787878787878,0.5177011161437544,0.5001339047113694,0.1291549665014884
51,51,0.5328787878787878,0.5176962903214687,0.5001765305638545,0.1291549665014884
52,52,0.5328030303030303,0.5176180430601228,0.500098019079416,0.1291549665014884
53,53,0.5325,0.5173002281924538,0.4998268832011532,0.1291549665014884
54,54,0.5323484848484848,0.5171437336697621,0.4996698327480388,0.1291549665014884
55,55,0.5321212121212121,0.5169089918857246,0.4994343747130682,0.1291549665014884
56,56,0.5320454545454546,0.5168307446243787,0.4993559207431945,0.1291549665014884
57,57,0.5318181818181819,0.5165960028403411,0.4991206573793462,0.1291549665014884
58,58,0.5317424242424242,0.5165177555789953,0.4990422696995891,0.1291549665014884
59,59,0.5315151515151515,0.5162830137949578,0.49880720954793123,0.1291549665014884
60,60,0.5316666666666666,0.5164298566730782,0.49904910747909914,0.1291549665014884
61,61,0.531439393939394,0.5161902890667549,0.49885676142124946,0.1291549665014884
62,62,0.531439393939394,0.5161902890667549,0.49885676142124946,0.1291549665014884
63,63,0.5312121212121212,0.5159555472827173,0.49862095129700756,0.1291549665014884
64,64,0.5311363636363636,0.5158773000213714,0.4985423803720274,0.1291549665014884
65,65,0.531060606060606,0.5157990527600257,0.49846382598156597,0.1291549665014884
66,66,0.5309848484848485,0.5157208054986798,0.49838528831567525,0.1291549665014884
67,67,0.5309090909090909,0.515642558237334,0.4983067675673309,0.1291549665014884
68,68,0.5309090909090909,0.515642558237334,0.4983067675673309,0.1291549665014884
69,69,0.5309090909090909,0.515642558237334,0.4983067675673309,0.1291549665014884
70,70,0.5309090909090909,0.515642558237334,0.4983067675673309,0.1291549665014884
71,71,0.5309090909090909,0.515642558237334,0.4983067675673309,0.1291549665014884
72,72,0.5309090909090909,0.515642558237334,0.4983067675673309,0.1291549665014884
73,73,0.5309848484848485,0.5157159796763942,0.4984286376187784,0.1291549665014884
74,74,0.5307575757575758,0.5154812378923566,0.49819279947360934,0.1291549665014884
75,75,0.5306818181818181,0.5154029906310107,0.4981142200798373,0.1291549665014884
76,76,0.530530303030303,0.515246496108319,0.4979571124595619,0.1291549665014884
77,77,0.530530303030303,0.515246496108319,0.4979571124595619,0.1291549665014884
78,78,0.5303787878787879,0.5150900015856273,0.49780007442133584,0.1291549665014884
79,79,0.5303030303030303,0.5150117543242815,0.4977215820173566,0.1291549665014884
80,80,0.5302272727272728,0.5149286812406499,0.49768606403891796,0.1291549665014884
81,81,0.5301515151515152,0.5148504339793041,0.49760749311505065,0.1291549665014884
82,82,0.53,0.5146939394566123,0.49745040453017825,0.1291549665014884
83,83,0.53,0.5146939394566123,0.49745040453017825,0.1291549665014884
84,84,0.5300757575757575,0.5147673608956727,0.49757241018543397,0.1291549665014884
85,85,0.5299242424242424,0.5146156921952665,0.4973718873075506,0.1291549665014884
86,86,0.53,0.5146891136343267,0.49749375961923975,0.1291549665014884
87,87,0.5299242424242424,0.5146108663729809,0.49741512636740853,0.1291549665014884
88,88,0.5298484848484849,0.5145326191116352,0.4973365106463698,0.1291549665014884
89,89,0.5299242424242424,0.5146060405506954,0.49745913076191817,0.1291549665014884
90,90,0.5299242424242424,0.5146060405506954,0.49745913076191817,0.1291549665014884
91,91,0.5299242424242424,0.5146012147284097,0.49750391986664044,0.1291549665014884
92,92,0.5299242424242424,0.5146012147284097,0.49750391986664044,0.1291549665014884
93,93,0.5298484848484849,0.5145229674670637,0.49742507432886995,0.1291549665014884
94,94,0.5297727272727273,0.514444720205718,0.49734624488819873,0.1291549665014884
95,95,0.5297727272727273,0.514444720205718,0.49734624488819873,0.1291549665014884
96,96,0.5297727272727273,0.514444720205718,0.49734624488819873,0.1291549665014884
97,97,0.5297727272727273,0.514444720205718,0.49734624488819873,0.1291549665014884
98,98,0.5297727272727273,0.514444720205718,0.49734624488819873,0.1291549665014884
99,99,0.5296212121212122,0.5142882256830262,0.4971886351271892,0.1291549665014884
0,0,0.5243939393939394,0.508840906427306,0.49219953842019565,0.21544346900318834
1,1,0.5201515151515151,0.5044011499245102,0.48834827144686294,0.21544346900318834
2,2,0.5181818181818182,0.5023474178403756,0.486513017498933,0.21544346900318834
3,3,0.5175757575757576,0.5017214397496088,0.48586712192345993,0.21544346900318834
4,4,0.5173484848484848,0.5014866979655712,0.48562491108265754,0.21544346900318834
5,5,0.5170454545454546,0.5011737089201878,0.485301963294921,0.21544346900318834
6,6,0.5167424242424242,0.5008607198748044,0.4849790155071845,0.21544346900318834
7,7,0.5167424242424242,0.5008607198748044,0.4849790155071845,0.21544346900318834
8,8,0.5163636363636364,0.5004694835680751,0.4845753307725138,0.21544346900318834
9,9,0.5163636363636364,0.5004694835680751,0.4845753307725138,0.21544346900318834
10,10,0.5162878787878787,0.5003912363067292,0.48449459382557974,0.21544346900318834
11,11,0.5162121212121212,0.5003129890453835,0.4844138568786456,0.21544346900318834
12,12,0.5162121212121212,0.5003129890453835,0.4844138568786456,0.21544346900318834
13,13,0.5162121212121212,0.5003129890453835,0.4844138568786456,0.21544346900318834
14,14,0.5162121212121212,0.5003129890453835,0.4844138568786456,0.21544346900318834
15,15,0.5162121212121212,0.5003129890453835,0.4844138568786456,0.21544346900318834
16,16,0.5160606060606061,0.5001564945226917,0.4842523829847773,0.21544346900318834
17,17,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
18,18,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
19,19,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
20,20,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
21,21,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
22,22,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
23,23,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
24,24,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
25,25,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
26,26,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
27,27,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
28,28,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
29,29,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
30,30,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
31,31,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
32,32,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
33,33,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
34,34,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
35,35,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
36,36,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
37,37,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
38,38,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
39,39,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
40,40,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
41,41,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
42,42,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
43,43,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
44,44,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
45,45,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
46,46,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
47,47,0.5159848484848485,0.5000782472613459,0.48417164603784324,0.21544346900318834
48,48,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
49,49,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
50,50,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
51,51,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
52,52,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
53,53,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
54,54,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
55,55,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
56,56,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
57,57,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
58,58,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
59,59,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
60,60,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
61,61,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
62,62,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
63,63,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
64,64,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
65,65,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
66,66,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
67,67,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
68,68,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
69,69,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
70,70,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
71,71,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
72,72,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
73,73,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
74,74,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
75,75,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
76,76,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
77,77,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
78,78,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
79,79,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
80,80,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
81,81,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
82,82,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
83,83,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
84,84,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
85,85,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
86,86,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
87,87,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
88,88,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
89,89,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
90,90,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
91,91,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
92,92,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
93,93,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
94,94,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
95,95,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
96,96,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
97,97,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
98,98,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
99,99,0.5159090909090909,0.5,0.48409090909090907,0.21544346900318834
0,0,0.5161363636363636,0.5002347417840376,0.4843331199317115,0.3593813663804626
1,1,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
2,2,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
3,3,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
4,4,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
5,5,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
6,6,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
7,7,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
8,8,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
9,9,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
10,10,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
11,11,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
12,12,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
13,13,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
14,14,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
15,15,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
16,16,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
17,17,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
18,18,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
19,19,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
20,20,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
21,21,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
22,22,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
23,23,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
24,24,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
25,25,0.5159090909090909,0.5,0.48409090909090907,0.3593813663804626
